1,"0.00589089","1","84.596","84.596"
2,"0.0160209","1","102.096","102.096"
3,"0.0261509","1","118.429","118.429"
4,"0.0464109","1","134.763","134.763"
5,"0.0869309","1","151.096","151.096"
6,"0.125763","1","163.929","163.929"
7,"0.179789","1","179.096","179.096"
8,"0.260829","1","198.929","198.929"
9,"0.323298","1","210.596","210.596"
10,"0.372259","1","222.263","222.263"
11,"0.458364","1","242.096","242.096"
12,"0.507326","1","256.096","256.096"
13,"0.557976","1","274.763","274.763"
14,"0.590054","1","284.096","284.096"
15,"0.628886","1","296.929","296.929"
16,"0.671094","1","317.929","317.929"
17,"0.714991","1","342.429","342.429"
18,"0.738628","1","366.929","366.929"
19,"0.755511","1","404.263","404.263"
20,"0.762264","1","462.596","462.596"
21,"0.767329","1","505.763","505.763"
22,"0.769018","1","548.929","548.929"
23,"0.774083","1","585.096","585.096"
24,"0.780836","1","606.096","606.096"
25,"0.787589","1","625.929","625.929"
26,"0.809538","1","632.929","632.929"
27,"0.841616","1","638.763","638.763"
28,"0.888889","1","645.763","645.763"
29,"0.944604","1","655.096","655.096"
30,"0.973306","1","660.929","660.929"
31,"0.993566","1","670.263","670.263"
32,"1.00876","1","678.429","678.429"
