1,"0.001048","1","197.129","197.129"
2,"0.001123","1","199.524","199.524"
3,"0.001204","1","202.082","202.082"
4,"0.001291","1","204.812","204.812"
5,"0.001383","1","207.723","207.723"
6,"0.001483","1","210.823","210.823"
7,"0.00159","1","214.122","214.122"
8,"0.001704","1","217.626","217.626"
9,"0.001827","1","221.342","221.342"
10,"0.001958","1","225.275","225.275"
11,"0.002099","1","229.427","229.427"
12,"0.00225","1","233.799","233.799"
13,"0.002412","1","238.386","238.386"
14,"0.002586","1","243.179","243.179"
15,"0.002772","1","248.161","248.161"
16,"0.002972","1","253.307","253.307"
17,"0.003185","1","258.581","258.581"
18,"0.003415","1","263.934","263.934"
19,"0.00366","1","269.296","269.296"
20,"0.003924","1","274.578","274.578"
21,"0.004206","1","279.66","279.66"
22,"0.004509","1","284.388","284.388"
23,"0.004833","1","288.564","288.564"
24,"0.005181","1","292.092","292.092"
25,"0.005554","1","295.488","295.488"
26,"0.005954","1","298.803","298.803"
27,"0.006382","1","302.014","302.014"
28,"0.006842","1","305.107","305.107"
29,"0.007334","1","308.071","308.071"
30,"0.007862","1","310.907","310.907"
31,"0.008428","1","313.635","313.635"
32,"0.009034","1","316.293","316.293"
33,"0.009685","1","318.952","318.952"
34,"0.010382","1","321.623","321.623"
35,"0.011129","1","324.288","324.288"
36,"0.01193","1","326.939","326.939"
37,"0.012788","1","329.57","329.57"
38,"0.013709","1","332.182","332.182"
39,"0.014695","1","334.783","334.783"
40,"0.015753","1","337.391","337.391"
41,"0.016887","1","340.041","340.041"
42,"0.018102","1","342.79","342.79"
43,"0.019405","1","345.701","345.701"
44,"0.020801","1","348.674","348.674"
45,"0.022298","1","351.682","351.682"
46,"0.023903","1","354.729","354.729"
47,"0.025623","1","357.829","357.829"
48,"0.027468","1","361.007","361.007"
49,"0.029444","1","364.303","364.303"
50,"0.031563","1","367.757","367.757"
51,"0.033835","1","371.106","371.106"
52,"0.03627","1","374.459","374.459"
53,"0.038881","1","378.203","378.203"
54,"0.041679","1","382.88","382.88"
55,"0.044678","1","388.544","388.544"
56,"0.047894","1","395.508","395.508"
57,"0.051341","1","404.619","404.619"
58,"0.055036","1","416.005","416.005"
59,"0.058997","1","424.172","424.172"
60,"0.063243","1","430.917","430.917"
61,"0.067794","1","436.115","436.115"
62,"0.072673","1","440.087","440.087"
63,"0.077904","1","445.298","445.298"
64,"0.08351","1","451.435","451.435"
65,"0.089521","1","458.598","458.598"
66,"0.095964","1","466.446","466.446"
67,"0.10287","1","472.619","472.619"
68,"0.110274","1","479.666","479.666"
69,"0.11821","1","491.159","491.159"
70,"0.126717","1","506.19","506.19"
71,"0.135837","1","523.444","523.444"
72,"0.145614","1","530.634","530.634"
73,"0.156093","1","533.161","533.161"
74,"0.167327","1","536.335","536.335"
75,"0.17937","1","540.586","540.586"
76,"0.192279","1","541.081","541.081"
77,"0.206117","1","543.618","543.618"
78,"0.220952","1","543.785","543.785"
79,"0.236854","1","545.891","545.891"
80,"0.2539","1","548.854","548.854"
81,"0.272173","1","549.487","549.487"
82,"0.291761","1","551.577","551.577"
83,"0.312759","1","552.569","552.569"
84,"0.335269","1","553.507","553.507"
85,"0.359398","1","555.523","555.523"
86,"0.385264","1","556.66","556.66"
87,"0.412991","1","558.336","558.336"
88,"0.442714","1","559.624","559.624"
89,"0.474576","1","560.132","560.132"
90,"0.508731","1","562.136","562.136"
91,"0.545345","1","563.958","563.958"
92,"0.584593","1","564.525","564.525"
93,"0.626666","1","565.805","565.805"
94,"0.671768","1","566.643","566.643"
95,"0.720115","1","568.492","568.492"
96,"0.771941","1","570.978","570.978"
97,"0.827498","1","571.492","571.492"
98,"0.887053","1","572.483","572.483"
99,"0.950894","1","574.941","574.941"
